cube,imperfect_lines,orbit_size,solver_result,solve_seconds,drat_trim,verify_seconds,proof_bytes,proof_sha256
32,1,2,3,4,8,14,36,UNSAT,7.0,VERIFIED,3.8,5171571,6ca0a908c6db0bacb1b9cd4798b4e3fa675d8fc01a6218b0f61159ede6f687a7
33,1,2,3,4,8,15,18,UNSAT,16.5,VERIFIED,48.5,6753034,131453a64a2d3a9c95331333c6c824c651a747b536da0a6e84a8d331dbcd263d
34,1,2,3,4,9,10,36,UNSAT,14.2,VERIFIED,14.6,7186711,6b4d1aa061e8d1471ea6844b35e137ae53d1ad0e9c21cecb0d46b1082616e655
35,1,2,3,4,9,11,36,UNSAT,5.9,VERIFIED,1.9,2658408,0e05f0f5c20b1f32d4453696da3f95a4e8b03aa037f146e17e59bce8ab9b31ac
36,1,2,3,4,9,12,36,UNSAT,6.5,VERIFIED,2.2,3063005,ebc5334b4fbcc64c2e6292eb62b12222aa196cb5ceb6a310b88c90bad13c3592
37,1,2,3,4,9,13,36,UNSAT,6.0,VERIFIED,1.6,2647641,f75684405afb91e194e981e2ec7524458c46783d06d00272bd7d1ad8729da0d7
38,1,2,3,4,9,14,18,UNSAT,7.0,VERIFIED,2.8,3025848,6df3e8115c8f402dd7986da562eda6d309d7fc3c270c969a9f386f0747047d6d
39,1,2,3,4,10,11,36,UNSAT,13.9,VERIFIED,33.3,7903476,b4aa180572d603714404b583ccd3b985b52838f20e042f1e8dd8a5d04ce9b869
40,1,2,3,4,10,12,36,UNSAT,9.0,VERIFIED,1.9,2901460,dbd14e20f8ad777161ad55d148a05d3c27973c8852a0edc8beecc117d46156ad
41,1,2,3,4,10,13,18,UNSAT,8.9,VERIFIED,2.0,3251028,d406ebf5433bf8ac19849f2aaf8f215c332c6104cd17d07c9ad214a5b6bbf6c7
42,1,2,3,4,11,12,18,UNSAT,8.6,VERIFIED,1.7,3224157,db75826fcbfd2837686d97e2d09344e9cf051fa2097a1df1113a7fb2333b6673
43,1,2,3,5,6,7,18,UNSAT,8.2,VERIFIED,58.5,3551435,89bf70e5ebbcbdee6aca3fcd732ae30d4cc098426158f1af5d49b1926092d266
44,1,2,3,5,6,8,36,UNSAT,9.2,VERIFIED,64.5,3734894,af65b4bea6016b4a9776fafd3b993312780dd151f24b29bd61d42817113c26fe
45,1,2,3,5,6,9,36,UNSAT,5.5,VERIFIED,2.0,2436041,e0ca805c759fc0fa1c3dd704dd9b068bbb53acfb6c7028952316bb649b2905cf
46,1,2,3,5,6,10,36,UNSAT,4.0,VERIFIED,2.2,2613935,cfa31f019e7c202c907e696c47dfdc2cf7a59c5858105d77415e9a395824766c
47,1,2,3,5,6,11,36,UNSAT,5.2,VERIFIED,2.2,2874671,0cad5c0afd3698ec0aeb053474f7aa23fa117af41d61d8cdf1e1ad86cb9d1098
48,1,2,3,5,6,12,36,UNSAT,5.2,VERIFIED,1.9,3125940,8881ad86190904063de1ef9190273e227d9d3d1f76866c584e677a351e799987
49,1,2,3,5,6,13,36,UNSAT,5.5,VERIFIED,2.4,2908086,691ba64868faa046e6cf5f7726d6f3bd4283566acb019f20a5ef7606be245b67
50,1,2,3,5,6,14,36,UNSAT,3.6,VERIFIED,1.7,2621924,e045e6bcd965195a7d9f578e44aff53782a60cf34cb658f26594031e1f7cfe63
51,1,2,3,5,6,15,36,UNSAT,4.8,VERIFIED,1.9,2503812,7ecdb7392ee5f8c349d822daf7c8fd33cec3a62982caa05d8b33c4d378f33a88
52,1,2,3,5,6,16,36,UNSAT,5.0,VERIFIED,2.3,2471859,fd4677d3e4179782394bd6c97d87bf13bb8a747ce54d37200b0d5f1ac6332b3a
53,1,2,3,5,6,17,36,UNSAT,5.6,VERIFIED,2.4,2640536,a99ba3ccbd0fcb7e06394b02b8e164e994c5a4e0d416c5cc1009e485ad66a92d
54,1,2,3,5,7,8,36,UNSAT,7.2,VERIFIED,59.0,3639657,05cd0f3c27839c895a9453eabbebae0b6764e76c1b7fffca8a5f0c1bb8df090f
55,1,2,3,5,7,9,36,UNSAT,5.3,VERIFIED,2.6,2965150,f298261053318575fd899cd786352d4299c354a6a7aa05fadeb7569b3c064063
56,1,2,3,5,7,10,36,UNSAT,10.5,VERIFIED,26.0,5980573,20083d934d3e00a089f84c0e08ed7ba41e44c05b12d663a78f0511f6a2511db4
57,1,2,3,5,7,11,36,UNSAT,6.2,VERIFIED,1.9,3159989,8c82a272b56de2c0b7a5bb181392ac2e7aa4602f7c025e5622f6228a0574d50d
58,1,2,3,5,7,12,36,UNSAT,5.1,VERIFIED,1.8,2898578,4dc6830b543dbd546578fb830b5199bb04e0989c6a5d2f4ad53ff7761529d8c6
59,1,2,3,5,7,13,36,UNSAT,7.1,VERIFIED,2.4,3873818,d8ea43078c00a25ac66466bfe32612c54c0a90c434fab2f3d99c6759e0af66ec
60,1,2,3,5,7,14,36,UNSAT,7.4,VERIFIED,1.8,3404919,367e0a4efef54cdb2ff2717e6ee089fa9fa923ffb415a0d44993bb90b8c74385
61,1,2,3,5,7,15,36,UNSAT,5.0,VERIFIED,2.0,3597016,a0fe1806c32324af343108667dea014aa52ef2ba8d365c5668ead43b468070c6
62,1,2,3,5,7,16,36,UNSAT,4.7,VERIFIED,2.5,2706963,d7a0e6f662f11b023c56e03f64a8f6842c3ae68cb7f464b360b9b816aba3b98f
63,1,2,3,5,7,17,36,UNSAT,6.5,VERIFIED,2.5,2820030,8eb42182e10d05867a165d41918d1f4f68490ebe9333859e5c16333e1974c706
64,1,2,3,5,8,9,36,UNSAT,12.2,VERIFIED,24.1,6810855,193a554099c89f101890fb00ea6aee05e69d5ea74f6903d78e07d797ba70d7a5
65,1,2,3,5,8,10,36,UNSAT,12.5,VERIFIED,34.3,6879113,34628dd509fb067f195600da5ecb489aef44b4c8608e6e68a7b2885c464a9d83
66,1,2,3,5,8,11,36,UNSAT,9.7,VERIFIED,3.4,5800934,4d48dfe7616890228e45b74884d3796b6c5e88a866971b76eb1874613ebf4a6d
67,1,2,3,5,8,12,36,UNSAT,6.2,VERIFIED,1.7,5443520,c6f92116e31134a3383cd34147a25a1a6f47e2997ba513d57940d372e66cc822
68,1,2,3,5,8,13,36,UNSAT,10.5,VERIFIED,15.1,7230511,46f116a909768c10c00243491f8cc3cc6a92a355f4d1c7f7c3236291ed460edc
69,1,2,3,5,8,14,36,UNSAT,6.6,VERIFIED,2.2,6833084,64b953f78742a1d876d6d09ad4e973a41aa9f3831f638169017cbd948e4ab764
70,1,2,3,5,8,15,36,UNSAT,11.8,VERIFIED,27.9,7326966,9411e20629ddef768df03cae5d75e736e764d161c63cf4d5f120266accf5fdf5
71,1,2,3,5,8,16,36,UNSAT,8.4,VERIFIED,2.3,5791352,4cd4f96bd8a42e98b6601f8e10fececfc022f26814187a3439110c984dff47da
72,1,2,3,5,8,17,36,UNSAT,9.5,VERIFIED,2.0,4657508,59e9e1bc096c4eca8f033244bf85cf3cce1ce12af3e025afd8d98a1572e406d0
