solution 49: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 5), (3, 10, 5), (3, 10, 17), (3, 16, 2), (3, 16, 17), (6, 1, 2), (6, 1, 11), (6, 7, 17), (6, 13, 14), (6, 13, 17), (6, 16, 2), (6, 16, 14), (9, 7, 8), (9, 7, 17), (9, 10, 17), (12, 13, 17), (15, 16, 14)]  empty=[(0, 10, 11), (3, 4, 5), (6, 1, 2), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 50: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 5), (3, 10, 5), (3, 10, 14), (3, 16, 2), (3, 16, 14), (6, 1, 2), (6, 1, 11), (6, 7, 14), (6, 13, 14), (6, 13, 17), (6, 16, 2), (6, 16, 17), (9, 7, 8), (9, 7, 14), (9, 10, 14), (12, 13, 17), (15, 16, 14)]  empty=[(0, 10, 11), (3, 4, 5), (6, 1, 2), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 51: n=35 disc=1  triangles=[(0, 1, 14), (0, 4, 5), (0, 4, 14), (3, 4, 14), (3, 10, 2), (3, 10, 11), (3, 16, 11), (3, 16, 14), (6, 1, 2), (6, 1, 14), (6, 7, 2), (6, 13, 14), (6, 13, 17), (6, 16, 11), (6, 16, 17), (9, 7, 2), (9, 7, 8), (9, 10, 2), (12, 13, 17), (15, 16, 14)]  empty=[(0, 4, 5), (3, 10, 11), (6, 1, 2), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 52: n=35 disc=1  triangles=[(0, 1, 2), (0, 7, 2), (0, 7, 5), (3, 4, 5), (3, 13, 2), (3, 13, 14), (3, 16, 5), (3, 16, 14), (6, 7, 5), (6, 10, 2), (6, 10, 11), (6, 13, 2), (6, 13, 17), (6, 16, 5), (6, 16, 17), (9, 7, 2), (9, 7, 8), (9, 10, 2), (12, 13, 17), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 10, 11), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 53: n=35 disc=1  triangles=[(0, 1, 2), (0, 10, 2), (0, 10, 5), (3, 4, 5), (3, 13, 2), (3, 13, 14), (3, 16, 5), (3, 16, 14), (6, 7, 5), (6, 10, 2), (6, 10, 11), (6, 13, 2), (6, 13, 17), (6, 16, 5), (6, 16, 17), (9, 7, 5), (9, 7, 8), (9, 10, 5), (12, 13, 17), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 10, 11), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 54: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 14), (0, 16, 5), (0, 16, 14), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 5), (6, 10, 2), (6, 10, 11), (6, 13, 2), (6, 13, 17), (6, 16, 5), (6, 16, 17), (9, 7, 5), (9, 7, 8), (9, 10, 5), (12, 13, 17), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 10, 11), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 55: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 17), (0, 16, 5), (0, 16, 17), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 5), (6, 10, 2), (6, 10, 11), (6, 13, 2), (6, 13, 14), (6, 16, 5), (6, 16, 14), (9, 7, 5), (9, 7, 8), (9, 10, 5), (12, 13, 17), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 10, 11), (9, 7, 8), (12, 13, 17), (15, 16, 14)]
solution 56: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 14), (3, 13, 2), (3, 13, 14), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 10, 11), (9, 16, 8), (9, 16, 11), (12, 1, 2), (12, 1, 5), (12, 4, 5), (12, 4, 8), (12, 7, 8), (12, 7, 17), (12, 13, 2), (15, 4, 8), (15, 4, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 13, 2), (6, 16, 17), (9, 10, 11), (12, 7, 8), (15, 4, 14)]
solution 57: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 14), (3, 13, 2), (3, 13, 14), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 10, 11), (9, 16, 8), (9, 16, 11), (12, 1, 2), (12, 1, 5), (12, 4, 5), (12, 4, 8), (12, 7, 8), (12, 7, 17), (12, 13, 2), (15, 4, 8), (15, 4, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 4, 14), (6, 7, 17), (9, 10, 11), (12, 13, 2), (15, 16, 8)]
solution 58: n=35 disc=1  triangles=[(0, 1, 8), (0, 4, 5), (0, 4, 8), (3, 1, 2), (3, 1, 8), (3, 4, 17), (3, 16, 8), (3, 16, 17), (6, 7, 8), (6, 16, 8), (6, 16, 11), (9, 4, 8), (9, 4, 17), (9, 10, 11), (9, 13, 14), (9, 13, 17), (9, 16, 11), (9, 16, 14), (12, 13, 17), (15, 16, 14)]  empty=[(0, 4, 5), (3, 1, 2), (6, 7, 8), (9, 10, 11), (12, 13, 17), (15, 16, 14)]
solution 59: n=35 disc=1  triangles=[(0, 1, 8), (0, 4, 5), (0, 4, 8), (3, 1, 2), (3, 1, 8), (3, 4, 17), (3, 13, 14), (3, 13, 17), (3, 16, 8), (3, 16, 14), (6, 7, 8), (6, 16, 8), (6, 16, 11), (9, 4, 8), (9, 4, 17), (9, 10, 11), (9, 16, 11), (9, 16, 17), (12, 13, 17), (15, 16, 14)]  empty=[(0, 4, 5), (3, 1, 2), (6, 7, 8), (9, 10, 11), (12, 13, 17), (15, 16, 14)]
solution 60: n=35 disc=1  triangles=[(0, 1, 8), (0, 4, 5), (0, 4, 8), (3, 1, 2), (3, 1, 17), (3, 4, 8), (3, 13, 14), (3, 13, 17), (3, 16, 8), (3, 16, 14), (6, 7, 8), (6, 16, 8), (6, 16, 11), (9, 1, 8), (9, 1, 17), (9, 10, 11), (9, 16, 11), (9, 16, 17), (12, 13, 17), (15, 16, 14)]  empty=[(0, 4, 5), (3, 1, 2), (6, 7, 8), (9, 10, 11), (12, 13, 17), (15, 16, 14)]
solution 61: n=35 disc=1  triangles=[(0, 1, 8), (0, 4, 5), (0, 4, 8), (3, 1, 2), (3, 1, 14), (3, 4, 17), (3, 13, 14), (3, 13, 17), (6, 1, 8), (6, 1, 14), (6, 7, 8), (6, 16, 11), (6, 16, 14), (9, 4, 8), (9, 4, 17), (9, 10, 11), (9, 16, 11), (9, 16, 17), (12, 13, 17), (15, 16, 14)]  empty=[(0, 4, 5), (3, 1, 2), (6, 7, 8), (9, 10, 11), (12, 13, 17), (15, 16, 14)]
solution 62: n=35 disc=1  triangles=[(0, 1, 14), (0, 4, 5), (0, 4, 14), (3, 1, 2), (3, 1, 14), (3, 4, 8), (3, 13, 8), (3, 13, 14), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 4, 8), (9, 4, 14), (9, 10, 11), (9, 16, 11), (9, 16, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 16, 14)]  empty=[(0, 4, 5), (3, 1, 2), (6, 7, 17), (9, 10, 11), (12, 13, 8), (15, 16, 14)]
solution 63: n=35 disc=1  triangles=[(0, 1, 2), (0, 7, 5), (0, 7, 8), (0, 16, 2), (0, 16, 8), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 13, 8), (12, 16, 8), (12, 16, 17), (15, 10, 2), (15, 10, 14), (15, 16, 2)]  empty=[(0, 1, 2), (3, 4, 11), (6, 7, 5), (9, 13, 8), (12, 16, 17), (15, 10, 14)]
solution 64: n=35 disc=1  triangles=[(0, 1, 2), (0, 7, 8), (0, 7, 11), (0, 10, 2), (0, 10, 11), (0, 13, 5), (0, 13, 8), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 11), (9, 10, 17), (9, 13, 8), (9, 13, 14), (9, 16, 14), (9, 16, 17), (12, 10, 2), (12, 10, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 7, 11), (9, 13, 8), (12, 10, 17), (15, 16, 14)]
solution 65: n=35 disc=1  triangles=[(0, 1, 17), (0, 7, 8), (0, 7, 11), (0, 10, 11), (0, 10, 17), (0, 13, 5), (0, 13, 8), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 11), (9, 10, 17), (9, 13, 8), (9, 13, 14), (9, 16, 14), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 10, 17), (3, 4, 5), (6, 7, 11), (9, 13, 8), (12, 1, 2), (15, 16, 14)]
solution 66: n=35 disc=1  triangles=[(0, 1, 17), (0, 7, 8), (0, 7, 11), (0, 10, 11), (0, 10, 17), (0, 13, 5), (0, 13, 8), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 11), (9, 10, 17), (9, 13, 8), (9, 13, 14), (9, 16, 14), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 13, 8), (3, 4, 5), (6, 7, 11), (9, 10, 17), (12, 1, 2), (15, 16, 14)]
solution 67: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 13, 11), (12, 16, 11), (12, 16, 17), (15, 4, 8), (15, 4, 11), (15, 13, 8), (15, 13, 14), (15, 16, 11)]  empty=[(0, 4, 5), (3, 7, 8), (6, 1, 2), (9, 10, 11), (12, 16, 17), (15, 13, 14)]
solution 68: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 13, 8), (12, 16, 8), (12, 16, 17), (15, 4, 8), (15, 4, 11), (15, 13, 11), (15, 13, 14), (15, 16, 8)]  empty=[(0, 4, 5), (3, 7, 8), (6, 1, 2), (9, 10, 11), (12, 16, 17), (15, 13, 14)]
solution 69: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 8), (12, 4, 11), (12, 13, 8), (12, 16, 11), (12, 16, 17), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 4, 5), (3, 7, 8), (6, 1, 2), (9, 10, 11), (12, 16, 17), (15, 13, 14)]
solution 70: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 8), (12, 4, 11), (12, 13, 11), (12, 16, 8), (12, 16, 17), (15, 13, 8), (15, 13, 14), (15, 16, 8)]  empty=[(0, 4, 5), (3, 7, 8), (6, 1, 2), (9, 10, 11), (12, 16, 17), (15, 13, 14)]
solution 71: n=35 disc=1  triangles=[(0, 1, 17), (0, 4, 5), (0, 4, 17), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 17), (6, 10, 11), (6, 10, 17), (9, 1, 14), (9, 1, 17), (9, 7, 8), (9, 7, 14), (9, 10, 17), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 4, 5), (3, 16, 17), (6, 10, 11), (9, 7, 8), (12, 13, 14), (15, 1, 2)]
solution 72: n=35 disc=1  triangles=[(0, 1, 17), (0, 4, 5), (0, 4, 17), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 1, 14), (9, 1, 17), (9, 7, 8), (9, 7, 17), (9, 10, 14), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 4, 5), (3, 16, 17), (6, 10, 11), (9, 7, 8), (12, 13, 14), (15, 1, 2)]
solution 73: n=35 disc=1  triangles=[(0, 1, 17), (0, 4, 5), (0, 4, 17), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 17), (6, 10, 11), (6, 10, 17), (9, 1, 14), (9, 1, 17), (9, 7, 8), (9, 7, 17), (9, 10, 14), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 4, 5), (3, 16, 17), (6, 10, 11), (9, 7, 8), (12, 13, 14), (15, 1, 2)]
solution 74: n=35 disc=1  triangles=[(0, 1, 17), (0, 4, 5), (0, 4, 17), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 1, 14), (9, 1, 17), (9, 7, 8), (9, 7, 14), (9, 10, 17), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 4, 5), (3, 16, 17), (6, 10, 11), (9, 7, 8), (12, 13, 14), (15, 1, 2)]
solution 75: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 14), (3, 13, 2), (3, 13, 14), (6, 1, 2), (6, 1, 5), (6, 4, 5), (6, 4, 11), (6, 7, 2), (9, 7, 2), (9, 7, 8), (9, 10, 2), (12, 13, 2), (12, 16, 2), (12, 16, 17), (15, 4, 11), (15, 4, 14), (15, 10, 2), (15, 10, 11), (15, 16, 2)]  empty=[(0, 1, 5), (3, 13, 14), (6, 4, 11), (9, 7, 8), (12, 16, 17), (15, 10, 2)]
solution 76: n=35 disc=1  triangles=[(0, 1, 2), (0, 10, 2), (0, 10, 5), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 2), (6, 10, 2), (6, 10, 11), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 4, 14), (12, 4, 17), (12, 13, 14), (15, 4, 8), (15, 4, 14), (15, 7, 2), (15, 7, 8), (15, 16, 2)]  empty=[(0, 1, 2), (3, 16, 17), (6, 10, 11), (9, 4, 5), (12, 13, 14), (15, 7, 8)]
solution 77: n=35 disc=1  triangles=[(0, 1, 2), (0, 16, 2), (0, 16, 5), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 4, 8), (9, 4, 11), (9, 10, 11), (12, 4, 8), (12, 4, 17), (12, 13, 8), (15, 7, 5), (15, 7, 8), (15, 13, 8), (15, 13, 14), (15, 16, 5)]  empty=[(0, 1, 2), (3, 16, 17), (6, 7, 5), (9, 10, 11), (12, 4, 8), (15, 13, 14)]
solution 78: n=35 disc=1  triangles=[(0, 1, 2), (0, 7, 2), (0, 7, 5), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 4, 8), (9, 4, 11), (9, 10, 11), (12, 4, 8), (12, 4, 17), (12, 13, 8), (15, 7, 2), (15, 7, 8), (15, 13, 8), (15, 13, 14), (15, 16, 2)]  empty=[(0, 1, 2), (3, 16, 17), (6, 7, 5), (9, 10, 11), (12, 4, 8), (15, 13, 14)]
solution 79: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 13, 11), (6, 13, 14), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 7, 8), (15, 7, 14), (15, 13, 2), (15, 13, 8), (15, 16, 2)]  empty=[(0, 1, 2), (3, 16, 17), (6, 7, 14), (9, 10, 11), (12, 4, 5), (15, 13, 8)]
solution 80: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 13, 11), (6, 13, 14), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 7, 8), (15, 7, 14), (15, 13, 2), (15, 13, 8), (15, 16, 2)]  empty=[(0, 1, 2), (3, 16, 17), (6, 13, 14), (9, 10, 11), (12, 4, 5), (15, 7, 8)]
solution 81: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 17), (3, 7, 2), (3, 7, 17), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 1, 5), (9, 1, 11), (9, 4, 5), (9, 4, 17), (9, 10, 11), (9, 16, 8), (9, 16, 17), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 4, 17), (6, 7, 2), (9, 10, 11), (12, 13, 14), (15, 16, 8)]
solution 82: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 17), (3, 7, 2), (3, 7, 17), (6, 1, 2), (6, 1, 5), (6, 7, 2), (6, 10, 5), (6, 10, 11), (9, 4, 5), (9, 4, 17), (9, 10, 5), (9, 16, 8), (9, 16, 17), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 7, 2), (6, 10, 11), (9, 4, 17), (12, 13, 14), (15, 16, 8)]
solution 83: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 4, 2), (6, 4, 5), (6, 7, 5), (6, 10, 2), (6, 10, 11), (9, 1, 2), (9, 1, 5), (9, 7, 5), (9, 7, 14), (9, 10, 2), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 7, 14), (15, 7, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 10, 11), (9, 13, 14), (12, 7, 8), (15, 16, 17)]
solution 84: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 4, 2), (6, 4, 5), (6, 7, 5), (6, 10, 2), (6, 10, 11), (9, 1, 2), (9, 1, 5), (9, 7, 5), (9, 7, 14), (9, 10, 2), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 7, 14), (15, 7, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 10, 11), (9, 7, 14), (12, 13, 8), (15, 16, 17)]
solution 85: n=35 disc=1  triangles=[(0, 1, 17), (0, 16, 5), (0, 16, 17), (3, 4, 5), (3, 7, 2), (3, 7, 5), (6, 7, 2), (6, 10, 11), (6, 10, 14), (6, 13, 2), (6, 13, 14), (9, 7, 5), (9, 7, 8), (9, 10, 14), (9, 16, 5), (9, 16, 14), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 17), (3, 4, 5), (6, 10, 11), (9, 7, 8), (12, 13, 2), (15, 16, 14)]
solution 86: n=35 disc=1  triangles=[(0, 1, 17), (0, 16, 5), (0, 16, 17), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 8), (6, 13, 8), (6, 13, 14), (6, 16, 11), (6, 16, 14), (9, 10, 11), (9, 13, 5), (9, 13, 8), (9, 16, 5), (9, 16, 11), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 17), (3, 4, 5), (6, 7, 8), (9, 10, 11), (12, 13, 2), (15, 16, 14)]
solution 87: n=35 disc=1  triangles=[(0, 1, 17), (0, 13, 5), (0, 13, 17), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 8), (6, 13, 8), (6, 13, 14), (6, 16, 11), (6, 16, 14), (9, 10, 11), (9, 13, 8), (9, 13, 17), (9, 16, 11), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 17), (3, 4, 5), (6, 7, 8), (9, 10, 11), (12, 13, 2), (15, 16, 14)]
solution 88: n=35 disc=1  triangles=[(0, 1, 17), (0, 13, 5), (0, 13, 17), (3, 4, 5), (3, 13, 2), (3, 13, 5), (6, 7, 8), (6, 13, 8), (6, 13, 14), (6, 16, 11), (6, 16, 14), (9, 10, 11), (9, 13, 8), (9, 13, 17), (9, 16, 11), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 13, 17), (3, 4, 5), (6, 7, 8), (9, 10, 11), (12, 1, 2), (15, 16, 14)]
solution 89: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 5), (12, 4, 8), (12, 13, 8), (12, 16, 5), (12, 16, 17), (15, 1, 5), (15, 1, 11), (15, 10, 11), (15, 10, 14), (15, 16, 5)]  empty=[(0, 1, 5), (3, 4, 8), (6, 7, 2), (9, 13, 14), (12, 16, 17), (15, 10, 11)]
solution 90: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 5), (6, 1, 11), (6, 4, 5), (6, 4, 8), (6, 7, 8), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 1, 2), (12, 1, 11), (12, 4, 2), (12, 4, 8), (12, 13, 8), (12, 16, 11), (12, 16, 17), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 5), (3, 4, 2), (6, 7, 8), (9, 13, 14), (12, 16, 17), (15, 10, 11)]
solution 91: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 5), (6, 1, 11), (6, 4, 5), (6, 4, 8), (6, 7, 8), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 2), (12, 4, 8), (12, 13, 8), (12, 16, 2), (12, 16, 17), (15, 1, 2), (15, 1, 11), (15, 10, 11), (15, 10, 14), (15, 16, 2)]  empty=[(0, 1, 5), (3, 4, 2), (6, 7, 8), (9, 13, 14), (12, 16, 17), (15, 10, 11)]
solution 92: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 5), (6, 1, 11), (6, 7, 8), (6, 13, 5), (6, 13, 8), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 2), (12, 4, 5), (12, 13, 5), (12, 16, 2), (12, 16, 17), (15, 1, 2), (15, 1, 11), (15, 10, 11), (15, 10, 14), (15, 16, 2)]  empty=[(0, 1, 5), (3, 4, 2), (6, 7, 8), (9, 13, 14), (12, 16, 17), (15, 10, 11)]
solution 93: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 8), (6, 13, 8), (6, 13, 11), (9, 1, 2), (9, 1, 5), (9, 4, 5), (9, 4, 11), (9, 10, 2), (9, 16, 8), (9, 16, 11), (12, 13, 11), (12, 16, 11), (12, 16, 17), (15, 13, 8), (15, 13, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 4, 11), (6, 7, 8), (9, 10, 2), (12, 16, 17), (15, 13, 14)]
solution 94: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 8), (6, 13, 8), (6, 13, 11), (9, 1, 2), (9, 1, 5), (9, 4, 5), (9, 4, 11), (9, 10, 2), (9, 16, 8), (9, 16, 11), (12, 13, 11), (12, 16, 11), (12, 16, 17), (15, 13, 8), (15, 13, 14), (15, 16, 8)]  empty=[(0, 1, 5), (3, 10, 2), (6, 7, 8), (9, 4, 11), (12, 16, 17), (15, 13, 14)]
solution 95: n=35 disc=1  triangles=[(0, 1, 17), (0, 10, 5), (0, 10, 17), (3, 4, 2), (6, 7, 14), (6, 10, 5), (6, 10, 11), (6, 13, 5), (6, 13, 14), (9, 7, 8), (9, 7, 14), (9, 10, 17), (9, 16, 14), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 5), (12, 13, 5), (15, 16, 14)]  empty=[(0, 1, 17), (3, 4, 2), (6, 10, 11), (9, 7, 8), (12, 13, 5), (15, 16, 14)]
solution 96: n=35 disc=1  triangles=[(0, 1, 17), (0, 16, 5), (0, 16, 17), (3, 4, 2), (6, 7, 14), (6, 10, 5), (6, 10, 11), (6, 13, 5), (6, 13, 14), (9, 7, 8), (9, 7, 14), (9, 10, 5), (9, 16, 5), (9, 16, 14), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 5), (12, 13, 5), (15, 16, 14)]  empty=[(0, 1, 17), (3, 4, 2), (6, 10, 11), (9, 7, 8), (12, 13, 5), (15, 16, 14)]
solution 97: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 17), (6, 13, 2), (6, 13, 14), (6, 16, 14), (6, 16, 17), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 7, 2), (12, 7, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 11), (3, 4, 8), (6, 7, 17), (9, 10, 5), (12, 13, 2), (15, 16, 14)]
solution 98: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 1, 2), (6, 1, 11), (6, 7, 17), (6, 13, 2), (6, 13, 14), (6, 16, 14), (6, 16, 17), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 7, 2), (12, 7, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 11), (3, 4, 8), (6, 13, 2), (9, 10, 5), (12, 7, 17), (15, 16, 14)]
solution 99: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 8), (3, 7, 8), (3, 7, 17), (3, 16, 2), (3, 16, 17), (6, 7, 17), (6, 10, 11), (6, 10, 17), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 1, 2), (15, 1, 5), (15, 10, 5), (15, 10, 14), (15, 16, 2)]  empty=[(0, 1, 5), (3, 7, 17), (6, 10, 11), (9, 4, 8), (12, 13, 14), (15, 16, 2)]
solution 100: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 4, 5), (9, 4, 8), (9, 10, 17), (9, 16, 5), (9, 16, 17), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 1, 2), (15, 1, 5), (15, 7, 2), (15, 7, 14), (15, 16, 5)]  empty=[(0, 1, 5), (3, 4, 8), (6, 10, 11), (9, 16, 17), (12, 13, 14), (15, 7, 2)]
solution 101: n=35 disc=1  triangles=[(0, 1, 2), (0, 10, 5), (0, 10, 11), (0, 16, 2), (0, 16, 11), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 11), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 4, 8), (12, 4, 17), (12, 7, 8), (12, 7, 11), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 1, 2), (3, 16, 17), (6, 7, 11), (9, 10, 5), (12, 4, 8), (15, 13, 14)]
