disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 10 3 2 | 0 1 3 | 0 2 1 10 5 4 | 0 3 5 | 0 4 3 10 6 | 0 5 10 8 7 | 0 6 8 | 0 7 6 10 9 | 0 8 10 | 0 9 8 6 5 3 1 14 12 11 | 0 10 12 | 0 11 10 14 13 | 0 12 14 | 0 13 12 10 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 8 2 | 0 1 8 4 3 | 0 2 4 | 0 3 2 8 6 5 | 0 4 6 | 0 5 4 8 7 | 0 6 8 | 0 7 6 4 2 1 13 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 13 | 0 12 8 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 12 8 7 | 0 6 8 | 0 7 6 12 9 | 0 8 12 11 10 | 0 9 11 | 0 10 9 12 | 0 11 9 8 6 13 | 0 12 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 7 | 0 6 13 9 8 | 0 7 9 | 0 8 7 13 10 | 0 9 13 11 | 0 10 13 12 | 0 11 13 | 0 12 11 10 9 7 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 7 | 0 6 13 8 | 0 7 13 9 | 0 8 13 11 10 | 0 9 11 | 0 10 9 13 12 | 0 11 13 | 0 12 11 9 8 7 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 10 8 7 | 0 6 8 | 0 7 6 10 9 | 0 8 10 | 0 9 8 6 13 12 11 | 0 10 12 | 0 11 10 13 | 0 12 10 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 4 2 | 0 1 4 3 | 0 2 4 | 0 3 2 1 11 6 5 | 0 4 6 | 0 5 4 11 7 | 0 6 11 9 8 | 0 7 9 | 0 8 7 11 10 | 0 9 11 | 0 10 9 7 6 4 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 3 2 | 0 1 3 | 0 2 1 13 7 5 4 | 0 3 5 | 0 4 3 7 6 | 0 5 7 | 0 6 5 3 13 8 | 0 7 13 9 | 0 8 13 11 10 | 0 9 11 | 0 10 9 13 12 | 0 11 13 | 0 12 11 9 8 7 3 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 12 5 3 2 | 0 1 3 | 0 2 1 5 4 | 0 3 5 | 0 4 3 1 12 7 6 | 0 5 7 | 0 6 5 12 8 | 0 7 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 7 5 1 14 13 | 0 12 14 | 0 13 12 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 3 2 | 0 1 3 | 0 2 1 13 7 5 4 | 0 3 5 | 0 4 3 7 6 | 0 5 7 | 0 6 5 3 13 9 8 | 0 7 9 | 0 8 7 13 10 | 0 9 13 11 | 0 10 13 12 | 0 11 13 | 0 12 11 10 9 7 3 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 5 3 2 | 0 1 3 | 0 2 1 5 4 | 0 3 5 | 0 4 3 1 14 10 9 7 6 | 0 5 7 | 0 6 5 9 8 | 0 7 9 | 0 8 7 5 10 | 0 9 5 14 13 11 | 0 10 13 12 | 0 11 13 | 0 12 11 10 14 | 0 13 10 5 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 12 2 | 0 1 12 7 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 7 | 0 6 2 12 8 | 0 7 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 7 2 1 14 13 | 0 12 14 | 0 13 12 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 2 | 0 1 11 7 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 7 | 0 6 2 11 8 | 0 7 11 9 | 0 8 11 10 | 0 9 11 | 0 10 9 8 7 2 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 7 5 4 3 2 | 0 1 3 | 0 2 1 4 | 0 3 1 5 | 0 4 1 7 6 | 0 5 7 | 0 6 5 1 14 12 11 9 8 | 0 7 9 | 0 8 7 11 10 | 0 9 11 | 0 10 9 7 12 | 0 11 7 14 13 | 0 12 14 | 0 13 12 7 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 8 2 | 0 1 8 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 8 7 | 0 6 8 | 0 7 6 2 1 13 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 13 | 0 12 8 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 8 2 | 0 1 8 6 3 | 0 2 6 4 | 0 3 6 5 | 0 4 6 | 0 5 4 3 2 8 7 | 0 6 8 | 0 7 6 2 1 13 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 13 | 0 12 8 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 2 | 0 1 11 6 5 4 3 | 0 2 4 | 0 3 2 5 | 0 4 2 6 | 0 5 2 11 7 | 0 6 11 9 8 | 0 7 9 | 0 8 7 11 10 | 0 9 11 | 0 10 9 7 6 2 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 2 | 0 1 11 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 11 7 | 0 6 11 9 8 | 0 7 9 | 0 8 7 11 10 | 0 9 11 | 0 10 9 7 6 2 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 8 5 3 2 | 0 1 3 | 0 2 1 5 4 | 0 3 5 | 0 4 3 1 8 7 6 | 0 5 7 | 0 6 5 8 | 0 7 5 1 13 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 13 | 0 12 8 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 10 8 2 | 0 1 8 4 3 | 0 2 4 | 0 3 2 8 6 5 | 0 4 6 | 0 5 4 8 7 | 0 6 8 | 0 7 6 4 2 1 10 9 | 0 8 10 | 0 9 8 1 11 | 0 10 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 7 | 0 6 13 9 8 | 0 7 9 | 0 8 7 13 10 | 0 9 13 12 11 | 0 10 12 | 0 11 10 13 | 0 12 10 9 7 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 13 8 7 | 0 6 8 | 0 7 6 13 9 | 0 8 13 11 10 | 0 9 11 | 0 10 9 13 12 | 0 11 13 | 0 12 11 9 8 6 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 10 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 10 8 7 | 0 6 8 | 0 7 6 10 9 | 0 8 10 | 0 9 8 6 1 14 12 11 | 0 10 12 | 0 11 10 14 13 | 0 12 14 | 0 13 12 10 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 3 2 | 0 1 3 | 0 2 1 13 7 5 4 | 0 3 5 | 0 4 3 7 6 | 0 5 7 | 0 6 5 3 13 9 8 | 0 7 9 | 0 8 7 13 11 10 | 0 9 11 | 0 10 9 13 12 | 0 11 13 | 0 12 11 9 7 3 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 11 6 2 | 0 1 6 4 3 | 0 2 4 | 0 3 2 6 5 | 0 4 6 | 0 5 4 2 1 11 7 | 0 6 11 9 8 | 0 7 9 | 0 8 7 11 10 | 0 9 11 | 0 10 9 7 6 1 13 12 | 0 11 13 | 0 12 11 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 0 14 13 12 2 | 0 1 12 7 3 | 0 2 7 5 4 | 0 3 5 | 0 4 3 7 6 | 0 5 7 | 0 6 5 3 2 12 8 | 0 7 12 10 9 | 0 8 10 | 0 9 8 12 11 | 0 10 12 | 0 11 10 8 7 2 1 13 | 0 12 1 14 | 0 13 1
disc=3 n=15 | 1 2 3 4 5 | 0 5 6 7 2 | 0 1 7 8 3 | 0 2 8 7 9 10 11 12 5 4 | 0 3 5 | 0 4 3 12 11 13 14 7 6 1 | 1 5 7 | 1 6 5 14 13 10 9 3 8 2 | 2 7 3 | 3 7 10 | 3 9 7 13 11 | 3 10 13 5 12 | 3 11 5 | 5 11 10 7 14 | 5 13 7
