1,143,0,0,0,0,0,0
5,153,0,0,0,0,0,0
9,1,0,0,0,0,0,0
13,439,0,0,0,0,0,1
17,11,0,0,0,0,0,0
21,1,0,0,0,0,0,0
25,1,0,0,0,0,0,0
29,1,0,0,0,0,0,0
33,1,0,0,0,0,0,0
37,1,0,0,0,0,0,0
41,1,0,0,0,0,0,0
45,1,0,0,0,0,0,0
49,4468729,34884,10760528554167591114,12369519594973141412,126119572,0,13038
53,1,0,10760528554167591114,12369519594973141412,126119572,0,0
57,43,0,10760528554167591114,12369519594973141412,126119572,0,0
61,1,0,10760528554167591114,12369519594973141412,126119572,0,0
65,1,0,10760528554167591114,12369519594973141412,126119572,0,0
69,5,0,10760528554167591114,12369519594973141412,126119572,0,0
73,1,0,10760528554167591114,12369519594973141412,126119572,0,0
77,1,0,10760528554167591114,12369519594973141412,126119572,0,0
81,11962259,94381,11776112518745731846,17892150009606004676,650303829,0,32306
85,5,0,11776112518745731846,17892150009606004676,650303829,0,0
89,1,0,11776112518745731846,17892150009606004676,650303829,0,0
93,1,0,11776112518745731846,17892150009606004676,650303829,0,0
97,1,0,11776112518745731846,17892150009606004676,650303829,0,0
101,1,0,11776112518745731846,17892150009606004676,650303829,0,0
105,9,0,11776112518745731846,17892150009606004676,650303829,0,0
109,1,0,11776112518745731846,17892150009606004676,650303829,0,0
113,1,0,11776112518745731846,17892150009606004676,650303829,0,0
117,1,0,11776112518745731846,17892150009606004676,650303829,0,0
121,1,0,11776112518745731846,17892150009606004676,650303829,0,0
125,1,0,11776112518745731846,17892150009606004676,650303829,0,0
129,9,0,11776112518745731846,17892150009606004676,650303829,0,0
133,1,0,11776112518745731846,17892150009606004676,650303829,0,0
137,84261113,661112,1684034023692462076,9256649548024309598,534793179,0,227001
141,9,0,1684034023692462076,9256649548024309598,534793179,0,0
145,1,0,1684034023692462076,9256649548024309598,534793179,0,0
149,9,0,1684034023692462076,9256649548024309598,534793179,0,0
153,1,0,1684034023692462076,9256649548024309598,534793179,0,0
157,431,0,1684034023692462076,9256649548024309598,534793179,0,21
161,1,0,1684034023692462076,9256649548024309598,534793179,0,0
165,1,0,1684034023692462076,9256649548024309598,534793179,0,0
169,5,0,1684034023692462076,9256649548024309598,534793179,0,0
173,9,0,1684034023692462076,9256649548024309598,534793179,0,0
177,17,0,1684034023692462076,9256649548024309598,534793179,0,0
181,1,0,1684034023692462076,9256649548024309598,534793179,0,0
185,1,0,1684034023692462076,9256649548024309598,534793179,0,0
189,1,0,1684034023692462076,9256649548024309598,534793179,0,0
193,1,0,1684034023692462076,9256649548024309598,534793179,0,0
197,5,0,1684034023692462076,9256649548024309598,534793179,0,0
201,29,0,1684034023692462076,9256649548024309598,534793179,0,0
205,1,0,1684034023692462076,9256649548024309598,534793179,0,0
209,1,0,1684034023692462076,9256649548024309598,534793179,0,0
213,1,0,1684034023692462076,9256649548024309598,534793179,0,0
217,1,0,1684034023692462076,9256649548024309598,534793179,0,0
221,1,0,1684034023692462076,9256649548024309598,534793179,0,0
225,1,0,1684034023692462076,9256649548024309598,534793179,0,0
229,10559661,84629,13646713768475581277,16529773177980438389,37764312,0,28609
233,1,0,13646713768475581277,16529773177980438389,37764312,0,0
237,1,0,13646713768475581277,16529773177980438389,37764312,0,0
241,36788371,290766,11932296100024951966,2967070222613510130,976585680,0,99104
245,1,0,11932296100024951966,2967070222613510130,976585680,0,0
249,1,0,11932296100024951966,2967070222613510130,976585680,0,0
253,19396927,155173,4233950809991515738,17093461103949156252,604162684,0,51438
257,1,0,4233950809991515738,17093461103949156252,604162684,0,0
261,1,0,4233950809991515738,17093461103949156252,604162684,0,0
265,1,0,4233950809991515738,17093461103949156252,604162684,0,0
269,55,0,4233950809991515738,17093461103949156252,604162684,0,0
273,1,0,4233950809991515738,17093461103949156252,604162684,0,0
277,3,0,4233950809991515738,17093461103949156252,604162684,0,0
281,1,0,4233950809991515738,17093461103949156252,604162684,0,0
285,163,0,4233950809991515738,17093461103949156252,604162684,0,0
289,1,0,4233950809991515738,17093461103949156252,604162684,0,0
293,1,0,4233950809991515738,17093461103949156252,604162684,0,0
297,1,0,4233950809991515738,17093461103949156252,604162684,0,0
301,1,0,4233950809991515738,17093461103949156252,604162684,0,0
305,1,0,4233950809991515738,17093461103949156252,604162684,0,0
309,1,0,4233950809991515738,17093461103949156252,604162684,0,0
