3,1,0,0,0,0,0,0
7,1,0,0,0,0,0,0
11,1,0,0,0,0,0,0
15,123,0,0,0,0,0,0
19,1,0,0,0,0,0,0
23,1,0,0,0,0,0,0
27,1,0,0,0,0,0,0
31,1,0,0,0,0,0,0
35,3,0,0,0,0,0,0
39,17,0,0,0,0,0,0
43,1,0,0,0,0,0,0
47,3,0,0,0,0,0,0
51,1,0,0,0,0,0,0
55,1,0,0,0,0,0,0
59,1,0,0,0,0,0,0
63,1,0,0,0,0,0,0
67,1,0,0,0,0,0,0
71,1,0,0,0,0,0,0
75,587,0,0,0,0,0,30
79,7,0,0,0,0,0,0
83,1,0,0,0,0,0,0
87,11,0,0,0,0,0,0
91,3,0,0,0,0,0,0
95,305,0,0,0,0,0,1
99,1,0,0,0,0,0,8
103,91,0,0,0,0,0,0
107,1,0,0,0,0,0,0
111,1,0,0,0,0,0,0
115,3,0,0,0,0,0,0
119,5,0,0,0,0,0,0
123,1,0,0,0,0,0,0
127,7,0,0,0,0,0,0
131,254150651,2016681,11094529197413558917,554103821765072047,935264198,0,252790
135,9,0,11094529197413558917,554103821765072047,935264198,0,0
139,1,0,11094529197413558917,554103821765072047,935264198,0,0
143,1,0,11094529197413558917,554103821765072047,935264198,0,0
147,1,0,11094529197413558917,554103821765072047,935264198,0,0
151,1,0,11094529197413558917,554103821765072047,935264198,0,0
155,1,0,11094529197413558917,554103821765072047,935264198,0,0
159,1,0,11094529197413558917,554103821765072047,935264198,0,0
163,1,0,11094529197413558917,554103821765072047,935264198,0,0
