1,205891132094649,1073741824,18034598,43501,3346,237617431723407:0
5,2058911320946490,1073741824,18030480,0,3270,-
9,5764951698650172,1073741824,18043995,71087,2854,-
13,7617971887502013,1073741824,18017067,0,3584,-
17,16883072831761218,1073741824,18026184,29578,2839,-
21,18736093020613059,1073741824,18048989,0,2970,-
25,22442133398316741,1073741824,18048222,0,3292,-
29,24295153587168582,1073741824,18034472,29898,3139,-
33,50237436231094356,1073741824,18049687,0,3155,-
37,52090456419946197,1073741824,18015323,0,2703,-
41,55796496797649879,1073741824,18049727,0,3174,-
45,57649516986501720,1073741824,18045348,0,3073,-
49,66914617930760925,1073741824,18035308,0,3042,-
53,68767638119612766,1073741824,18027210,0,3272,-
57,72473678497316448,1073741824,18034758,52592,2794,-
61,74326698686168289,1073741824,18053470,32966,3222,-
65,150300526429093770,1073741824,18051205,0,2283,-
69,152153546617945611,1073741824,18030840,0,2357,-
73,155859586995649293,1073741824,18024613,0,2332,-
77,157712607184501134,1073741824,18036666,0,2317,-
81,166977708128760339,1073741824,18040916,0,2304,-
85,168830728317612180,1073741824,18036041,0,2266,-
89,172536768695315862,1073741824,18024541,0,2272,-
93,174389788884167703,1073741824,18032575,0,2552,-
97,200332071528093477,1073741824,18013105,0,2317,-
101,202185091716945318,1073741824,18044221,0,2298,-
105,205891132094649000,1073741824,18025683,0,2289,-
109,207744152283500841,1073741824,18016104,0,2303,-
113,217009253227760046,1073741824,18036038,0,2414,-
117,218862273416611887,1073741824,18042784,0,2457,-
121,222568313794315569,1073741824,18052288,0,2375,-
125,224421333983167410,1073741824,18016399,0,2460,-
129,450489797023092012,1073741824,18031250,0,2277,-
133,452342817211943853,1073741824,18041910,0,2253,-
137,456048857589647535,1073741824,18023087,0,2258,-
141,457901877778499376,1073741824,18030689,0,2232,-
145,467166978722758581,1073741824,18022046,0,2253,-
149,469019998911610422,1073741824,18040895,0,2223,-
153,472726039289314104,1073741824,18030172,0,2287,-
157,474579059478165945,1073741824,18036231,0,2234,-
161,500521342122091719,1073741824,18030863,0,2286,-
165,502374362310943560,1073741824,18036826,0,2309,-
169,506080402688647242,1073741824,18053239,0,2325,-
173,507933422877499083,1073741824,18042353,0,2482,-
177,517198523821758288,1073741824,18011912,0,2309,-
181,519051544010610129,1073741824,18036169,0,2281,-
185,522757584388313811,1073741824,18031513,0,2289,-
189,524610604577165652,1073741824,18026780,0,2253,-
193,600584432320091133,1073741824,18055487,0,2345,-
197,602437452508942974,1073741824,18045138,0,2248,-
201,606143492886646656,1073741824,18047269,0,2226,-
205,607996513075498497,1073741824,18035490,15647,2291,-
209,617261614019757702,1073741824,18038228,0,2264,-
213,619114634208609543,1073741824,18048948,0,2329,-
217,622820674586313225,1073741824,18032881,26393,2352,-
221,624673694775165066,1073741824,18037683,72855,2343,-
225,650615977419090840,1073741824,18044391,0,2262,-
229,652468997607942681,1073741824,18025972,0,2277,-
233,656175037985646363,1073741824,18037756,53546,2252,-
237,658028058174498204,1073741824,18024250,47812,2253,-
241,667293159118757409,1073741824,18050891,0,2288,-
245,669146179307609250,1073741824,18048113,0,2354,-
249,672852219685312932,1073741824,18024740,55224,2258,-
253,674705239874164773,1073741824,18039735,0,2220,-
257,1351057608805086738,1073741824,18026911,0,2263,-
261,1352910628993938579,1073741824,18027407,0,2396,-
265,1356616669371642261,1073741824,18017017,0,2290,-
269,1358469689560494102,1073741824,18008269,0,2244,-
273,1367734790504753307,1073741824,18055111,0,2238,-
277,1369587810693605148,1073741824,18034183,0,2232,-
281,1373293851071308830,1073741824,18026052,0,2254,-
285,1375146871260160671,1073741824,18043496,0,2221,-
289,1401089153904086445,1073741824,18019982,0,2219,-
293,1402942174092938286,1073741824,18034040,0,2258,-
297,1406648214470641968,1073741824,18040853,0,2259,-
301,1408501234659493809,1073741824,18023381,0,2250,-
305,1417766335603753014,1073741824,18031720,0,2280,-
309,1419619355792604855,1073741824,18017335,0,2273,-
313,1423325396170308537,1073741824,18046153,0,2256,-
317,1425178416359160378,1073741824,18023850,0,2262,-
